font_file,font_family,script,codepoint_coverage,total_glyphs,expansion_ratio,vertical_footprint,friction_score,friction_contextual_joining,friction_indic_shaping,friction_ligature_heavy,friction_mark_positioning,friction_rtl_layout
TsukimiRounded-Bold.ttf,Tsukimi Rounded,Katakana,94,530,1.297872340425532,1.0,1,False,False,True,False,False
TsukimiRounded-Regular.ttf,Tsukimi Rounded,Katakana,94,530,1.297872340425532,1.0,1,False,False,True,False,False
TsukimiRounded-SemiBold.ttf,Tsukimi Rounded,Katakana,94,530,1.297872340425532,1.0,1,False,False,True,False,False
ShipporiMinchoB1-Bold.ttf,Shippori Mincho B1,Katakana,110,16359,1.4363636363636363,1.0,3,False,False,True,True,True
ShipporiMinchoB1-Bold.ttf,Shippori Mincho B1,Han,14506,16359,1.4250654901420101,1.0,3,False,False,True,True,True
ShipporiMinchoB1-Medium.ttf,Shippori Mincho B1,Katakana,110,16359,1.4363636363636363,1.0,3,False,False,True,True,True
ShipporiMinchoB1-Medium.ttf,Shippori Mincho B1,Han,14506,16359,1.4250654901420101,1.0,3,False,False,True,True,True
ShipporiMinchoB1-SemiBold.ttf,Shippori Mincho B1,Katakana,110,16359,1.4363636363636363,1.0,3,False,False,True,True,True
ShipporiMinchoB1-SemiBold.ttf,Shippori Mincho B1,Han,14506,16359,1.4250654901420101,1.0,3,False,False,True,True,True
ShipporiMinchoB1-Regular.ttf,Shippori Mincho B1,Katakana,110,16359,1.4363636363636363,1.0,3,False,False,True,True,True
ShipporiMinchoB1-Regular.ttf,Shippori Mincho B1,Han,14506,16359,1.4250654901420101,1.0,3,False,False,True,True,True
ShipporiMinchoB1-ExtraBold.ttf,Shippori Mincho B1,Katakana,110,16359,1.4363636363636363,1.0,3,False,False,True,True,True
ShipporiMinchoB1-ExtraBold.ttf,Shippori Mincho B1,Han,14506,16359,1.4250654901420101,1.0,3,False,False,True,True,True
Ponnala-Regular.ttf,Ponnala,Telugu,93,710,1.978494623655914,1.7568359375,2,False,True,False,True,False
"Handjet[ELGR,ELSH,wght].ttf",Handjet,Cyrillic,182,1605,2.1868131868131866,1.1176470588235294,4,True,False,True,True,True
"Handjet[ELGR,ELSH,wght].ttf",Handjet,Arabic,239,1605,2.1715481171548117,1.1176470588235294,4,True,False,True,True,True
RubikDistressed-Regular.ttf,Rubik Distressed,Cyrillic,182,774,1.445054945054945,1.185,3,False,False,True,True,True
YatraOne-Regular.ttf,Yatra One,Devanagari,96,1034,3.1875,1.478,3,False,True,True,True,False
MonomaniacOne-Regular.ttf,Monomaniac One,Katakana,92,526,1.2826086956521738,1.0,1,False,False,True,False,False
Blaka-Regular.ttf,Blaka,Arabic,219,610,2.0228310502283104,1.167,4,True,False,True,True,True
FiraSansCondensed-Black.ttf,Fira Sans Condensed,Cyrillic,288,2708,9.36111111111111,1.2,4,True,False,True,True,True
FiraSansCondensed-Regular.ttf,Fira Sans Condensed,Cyrillic,288,2708,9.36111111111111,1.2,4,True,False,True,True,True
FiraSansCondensed-ExtraBold.ttf,Fira Sans Condensed,Cyrillic,288,2708,9.36111111111111,1.2,4,True,False,True,True,True
FiraSansCondensed-Medium.ttf,Fira Sans Condensed,Cyrillic,288,2708,9.36111111111111,1.2,4,True,False,True,True,True
FiraSansCondensed-Bold.ttf,Fira Sans Condensed,Cyrillic,288,2708,9.36111111111111,1.2,4,True,False,True,True,True
FiraSansCondensed-Thin.ttf,Fira Sans Condensed,Cyrillic,288,2708,9.36111111111111,1.2,4,True,False,True,True,True
FiraSansCondensed-SemiBoldItalic.ttf,Fira Sans Condensed,Cyrillic,288,2707,7.569444444444445,1.2,4,True,False,True,True,True
FiraSansCondensed-ExtraLightItalic.ttf,Fira Sans Condensed,Cyrillic,288,2707,7.569444444444445,1.2,4,True,False,True,True,True
FiraSansCondensed-MediumItalic.ttf,Fira Sans Condensed,Cyrillic,288,2707,7.569444444444445,1.2,4,True,False,True,True,True
FiraSansCondensed-LightItalic.ttf,Fira Sans Condensed,Cyrillic,288,2707,7.569444444444445,1.2,4,True,False,True,True,True
FiraSansCondensed-SemiBold.ttf,Fira Sans Condensed,Cyrillic,288,2708,9.36111111111111,1.2,4,True,False,True,True,True
FiraSansCondensed-ExtraBoldItalic.ttf,Fira Sans Condensed,Cyrillic,288,2707,7.569444444444445,1.2,4,True,False,True,True,True
FiraSansCondensed-Light.ttf,Fira Sans Condensed,Cyrillic,288,2708,9.36111111111111,1.2,4,True,False,True,True,True
FiraSansCondensed-BoldItalic.ttf,Fira Sans Condensed,Cyrillic,288,2707,7.569444444444445,1.2,4,True,False,True,True,True
FiraSansCondensed-Italic.ttf,Fira Sans Condensed,Cyrillic,288,2707,7.569444444444445,1.2,4,True,False,True,True,True
FiraSansCondensed-ExtraLight.ttf,Fira Sans Condensed,Cyrillic,288,2708,9.36111111111111,1.2,4,True,False,True,True,True
FiraSansCondensed-ThinItalic.ttf,Fira Sans Condensed,Cyrillic,288,2707,7.569444444444445,1.2,4,True,False,True,True,True
FiraSansCondensed-BlackItalic.ttf,Fira Sans Condensed,Cyrillic,288,2707,7.569444444444445,1.2,4,True,False,True,True,True
PalanquinDark-Medium.ttf,Palanquin Dark,Devanagari,128,1245,11.984375,1.0,2,False,True,False,True,False
PalanquinDark-Regular.ttf,Palanquin Dark,Devanagari,128,1245,11.984375,1.0,2,False,True,False,True,False
PalanquinDark-Bold.ttf,Palanquin Dark,Devanagari,128,1245,11.984375,1.0,2,False,True,False,True,False
PalanquinDark-SemiBold.ttf,Palanquin Dark,Devanagari,128,1245,11.984375,1.0,2,False,True,False,True,False
RozhaOne-Regular.ttf,Rozha One,Devanagari,104,1098,2.730769230769231,1.42,3,False,True,True,True,False
LXGWWenKaiMonoTC-Regular.ttf,霞鶩文楷等寬 TC,Cyrillic,156,22487,1.4423076923076923,1.0,2,True,False,True,False,False
LXGWWenKaiMonoTC-Regular.ttf,霞鶩文楷等寬 TC,Katakana,112,22487,1.4285714285714286,1.0,2,True,False,True,False,False
LXGWWenKaiMonoTC-Regular.ttf,霞鶩文楷等寬 TC,Han,17183,22487,1.432113135075365,1.0,2,True,False,True,False,False
LXGWWenKaiMonoTC-Bold.ttf,霞鶩文楷等寬 TC,Cyrillic,156,22487,1.4423076923076923,1.0,2,True,False,True,False,False
LXGWWenKaiMonoTC-Bold.ttf,霞鶩文楷等寬 TC,Katakana,112,22487,1.4285714285714286,1.0,2,True,False,True,False,False
LXGWWenKaiMonoTC-Bold.ttf,霞鶩文楷等寬 TC,Han,17183,22487,1.432113135075365,1.0,2,True,False,True,False,False
LXGWWenKaiMonoTC-Light.ttf,霞鶩文楷等寬 TC Light,Cyrillic,156,22495,1.4423076923076923,1.0,2,True,False,True,False,False
LXGWWenKaiMonoTC-Light.ttf,霞鶩文楷等寬 TC Light,Katakana,112,22495,1.4285714285714286,1.0,2,True,False,True,False,False
LXGWWenKaiMonoTC-Light.ttf,霞鶩文楷等寬 TC Light,Han,17183,22495,1.432113135075365,1.0,2,True,False,True,False,False
NotoSerifTelugu[wght].ttf,Noto Serif Telugu,Telugu,100,1027,2.5,1.352,2,False,True,False,True,False
Mirza-Regular.ttf,Mirza,Arabic,528,1432,14.765151515151516,1.2,4,True,False,True,True,True
Mirza-Medium.ttf,Mirza,Arabic,528,1432,14.765151515151516,1.2,4,True,False,True,True,True
Mirza-Bold.ttf,Mirza,Arabic,528,1432,14.765151515151516,1.2,4,True,False,True,True,True
Mirza-SemiBold.ttf,Mirza,Arabic,528,1432,14.765151515151516,1.2,4,True,False,True,True,True
TiroBangla-Regular.ttf,Tiro Bangla,Bengali,96,1193,3.0416666666666665,1.33,4,True,True,True,True,False
TiroBangla-Italic.ttf,Tiro Bangla,Bengali,96,1193,3.0416666666666665,1.33,4,True,True,True,True,False
Glegoo-Bold.ttf,Glegoo,Devanagari,155,860,2.632258064516129,1.793,3,False,True,False,True,True
Glegoo-Regular.ttf,Glegoo,Devanagari,155,862,2.632258064516129,1.793,3,False,True,False,True,True
Onest[wght].ttf,Onest,Cyrillic,82,534,1.7317073170731707,1.275,2,True,False,False,True,False
KaiseiHarunoUmi-Regular.ttf,Kaisei HarunoUmi,Cyrillic,66,9368,1.6818181818181819,1.0,1,False,False,True,False,False
KaiseiHarunoUmi-Regular.ttf,Kaisei HarunoUmi,Katakana,94,9368,1.7446808510638299,1.0,1,False,False,True,False,False
KaiseiHarunoUmi-Regular.ttf,Kaisei HarunoUmi,Han,6753,9368,1.7492966089145565,1.0,1,False,False,True,False,False
KaiseiHarunoUmi-Medium.ttf,Kaisei HarunoUmi Medium,Cyrillic,66,9368,1.6818181818181819,1.0,1,False,False,True,False,False
KaiseiHarunoUmi-Medium.ttf,Kaisei HarunoUmi Medium,Katakana,94,9368,1.7446808510638299,1.0,1,False,False,True,False,False
KaiseiHarunoUmi-Medium.ttf,Kaisei HarunoUmi Medium,Han,6753,9368,1.7492966089145565,1.0,1,False,False,True,False,False
KaiseiHarunoUmi-Bold.ttf,Kaisei HarunoUmi,Cyrillic,66,9368,1.6818181818181819,1.0,1,False,False,True,False,False
KaiseiHarunoUmi-Bold.ttf,Kaisei HarunoUmi,Katakana,94,9368,1.7446808510638299,1.0,1,False,False,True,False,False
KaiseiHarunoUmi-Bold.ttf,Kaisei HarunoUmi,Han,6753,9368,1.7492966089145565,1.0,1,False,False,True,False,False
RocknRollOne-Regular.ttf,RocknRoll One,Cyrillic,66,9362,1.4090909090909092,1.0,1,False,False,True,False,False
RocknRollOne-Regular.ttf,RocknRoll One,Katakana,94,9362,1.446808510638298,1.0,1,False,False,True,False,False
RocknRollOne-Regular.ttf,RocknRoll One,Han,6758,9362,1.4492453388576503,1.0,1,False,False,True,False,False
PlaypenSans[wght].ttf,Playpen Sans,Cyrillic,160,3082,2.2,1.51,3,True,False,True,True,False
CherryBombOne-Regular.ttf,Cherry Bomb One,Katakana,96,1140,1.4375,1.0,1,False,False,True,False,False
MarckScript-Regular.ttf,Marck Script,Cyrillic,94,445,1.0,1.249,0,False,False,False,False,False
CormorantUnicase-Medium.ttf,Cormorant Unicase Medium,Cyrillic,236,3203,6.635593220338983,1.211,3,True,False,False,True,True
CormorantUnicase-Bold.ttf,Cormorant Unicase,Cyrillic,236,3203,6.635593220338983,1.211,3,True,False,False,True,True
CormorantUnicase-SemiBold.ttf,Cormorant Unicase SemiBold,Cyrillic,236,3203,6.635593220338983,1.211,3,True,False,False,True,True
CormorantUnicase-Regular.ttf,Cormorant Unicase,Cyrillic,236,3203,6.635593220338983,1.211,3,True,False,False,True,True
CormorantUnicase-Light.ttf,Cormorant Unicase Light,Cyrillic,236,3203,6.635593220338983,1.211,3,True,False,False,True,True
BIZUDGothic-Bold.ttf,BIZ UDGothic,Cyrillic,94,13932,3.6808510638297873,1.0,1,False,False,True,False,False
BIZUDGothic-Bold.ttf,BIZ UDGothic,Katakana,112,13932,3.5714285714285716,1.0,1,False,False,True,False,False
BIZUDGothic-Bold.ttf,BIZ UDGothic,Han,10149,13932,3.6992807173120505,1.0,1,False,False,True,False,False
BIZUDGothic-Regular.ttf,BIZ UDGothic,Cyrillic,94,13932,3.6808510638297873,1.0,1,False,False,True,False,False
BIZUDGothic-Regular.ttf,BIZ UDGothic,Katakana,112,13932,3.5714285714285716,1.0,1,False,False,True,False,False
BIZUDGothic-Regular.ttf,BIZ UDGothic,Han,10149,13932,3.6992807173120505,1.0,1,False,False,True,False,False
ZhiMangXing-Regular.ttf,Zhi Mang Xing,Han,6763,7017,1.0,1.0,0,False,False,False,False,False
Forum-Regular.ttf,Forum,Cyrillic,182,584,1.0,1.104,0,False,False,False,False,False
"ReadexPro[HEXP,wght].ttf",Readex Pro,Arabic,75,1061,2.1733333333333333,1.25,4,True,False,True,True,True
"NotoSerifTamil[wdth,wght].ttf",Noto Serif Tamil,Tamil,72,506,1.5555555555555556,1.561,2,False,True,False,True,False
"NotoSerifTamil-Italic[wdth,wght].ttf",Noto Serif Tamil,Tamil,72,506,1.5555555555555556,1.561,2,False,True,False,True,False
BalooThambi2[wght].ttf,Baloo Thambi 2,Tamil,72,983,1.6944444444444444,1.564,2,False,True,True,False,False
YsabeauInfant[wght].ttf,Ysabeau Infant,Cyrillic,238,1878,1.7352941176470589,1.343,3,True,False,True,True,False
YsabeauInfant-Italic[wght].ttf,Ysabeau Infant,Cyrillic,237,1364,1.738396624472574,1.343,3,True,False,True,True,False
Qahiri-Regular.ttf,Qahiri,Arabic,88,548,1.8863636363636365,1.1333333333333333,3,True,False,False,True,True
BIZUDPGothic-Regular.ttf,BIZ UDPGothic,Cyrillic,94,13932,3.6808510638297873,1.0,1,False,False,True,False,False
BIZUDPGothic-Regular.ttf,BIZ UDPGothic,Katakana,112,13932,3.5714285714285716,1.0,1,False,False,True,False,False
BIZUDPGothic-Regular.ttf,BIZ UDPGothic,Han,10149,13932,3.6992807173120505,1.0,1,False,False,True,False,False
BIZUDPGothic-Bold.ttf,BIZ UDPGothic,Cyrillic,94,13932,3.6808510638297873,1.0,1,False,False,True,False,False
BIZUDPGothic-Bold.ttf,BIZ UDPGothic,Katakana,112,13932,3.5714285714285716,1.0,1,False,False,True,False,False
BIZUDPGothic-Bold.ttf,BIZ UDPGothic,Han,10149,13932,3.6992807173120505,1.0,1,False,False,True,False,False
FlowBlock-Regular.ttf,Flow Block,Cyrillic,128,800,1.0,1.2,0,False,False,False,False,False
MuktaMalar-SemiBold.ttf,Mukta Malar,Tamil,72,805,6.0,1.662,2,False,True,True,False,False
MuktaMalar-Bold.ttf,Mukta Malar,Tamil,72,805,6.0,1.662,2,False,True,True,False,False
MuktaMalar-Medium.ttf,Mukta Malar,Tamil,72,805,6.0,1.662,2,False,True,True,False,False
MuktaMalar-ExtraBold.ttf,Mukta Malar,Tamil,72,805,6.0,1.662,2,False,True,True,False,False
MuktaMalar-Regular.ttf,Mukta Malar,Tamil,72,805,6.0,1.662,2,False,True,True,False,False
MuktaMalar-Light.ttf,Mukta Malar,Tamil,72,805,6.0,1.662,2,False,True,True,False,False
MuktaMalar-ExtraLight.ttf,Mukta Malar,Tamil,72,805,6.0,1.662,2,False,True,True,False,False
Karma-Light.ttf,Karma,Devanagari,102,1167,2.6176470588235294,1.419,2,False,True,False,True,False
Karma-Medium.ttf,Karma,Devanagari,102,1167,2.6176470588235294,1.493,2,False,True,False,True,False
Karma-SemiBold.ttf,Karma,Devanagari,102,1167,2.6176470588235294,1.544,2,False,True,False,True,False
Karma-Bold.ttf,Karma,Devanagari,102,1167,2.6176470588235294,1.628,2,False,True,False,True,False
Karma-Regular.ttf,Karma,Devanagari,102,1167,2.6176470588235294,1.453,2,False,True,False,True,False
Vibes-Regular.ttf,Vibes,Arabic,201,518,3.2388059701492535,1.785,4,True,False,True,True,True
Khula-SemiBold.ttf,Khula,Devanagari,128,571,3.078125,1.6056622851365014,2,False,True,False,True,False
Khula-Bold.ttf,Khula,Devanagari,128,571,3.078125,1.6056622851365014,2,False,True,False,True,False
Khula-Light.ttf,Khula,Devanagari,128,571,3.078125,1.6056622851365014,2,False,True,False,True,False
Khula-ExtraBold.ttf,Khula,Devanagari,128,571,3.078125,1.6056622851365014,2,False,True,False,True,False
Khula-Regular.ttf,Khula,Devanagari,128,571,3.078125,1.6056622851365014,2,False,True,False,True,False
IosevkaCharonMono-Medium.ttf,Iosevka Charon Mono Medium,Cyrillic,304,11828,1.1480263157894737,1.28,2,False,False,False,True,True
IosevkaCharonMono-Bold.ttf,Iosevka Charon Mono,Cyrillic,304,11828,1.1480263157894737,1.28,2,False,False,False,True,True
IosevkaCharonMono-MediumItalic.ttf,Iosevka Charon Mono Medium,Cyrillic,304,11861,1.1480263157894737,1.28,2,False,False,False,True,True
IosevkaCharonMono-Italic.ttf,Iosevka Charon Mono,Cyrillic,304,11861,1.1480263157894737,1.28,2,False,False,False,True,True
IosevkaCharonMono-BoldItalic.ttf,Iosevka Charon Mono,Cyrillic,304,11861,1.1480263157894737,1.28,2,False,False,False,True,True
IosevkaCharonMono-Regular.ttf,Iosevka Charon Mono,Cyrillic,304,11828,1.1480263157894737,1.28,2,False,False,False,True,True
IosevkaCharonMono-LightItalic.ttf,Iosevka Charon Mono Light,Cyrillic,304,11861,1.1480263157894737,1.28,2,False,False,False,True,True
IosevkaCharonMono-Light.ttf,Iosevka Charon Mono Light,Cyrillic,304,11828,1.1480263157894737,1.28,2,False,False,False,True,True
Changa[wght].ttf,Changa,Arabic,277,797,2.184115523465704,1.84,4,True,False,True,True,True
IBMPlexSerif-ExtraLight.ttf,IBM Plex Serif ExtraLight,Cyrillic,168,836,1.8928571428571428,1.3,2,False,False,True,True,False
IBMPlexSerif-Regular.ttf,IBM Plex Serif,Cyrillic,168,836,1.8928571428571428,1.3,2,False,False,True,True,False
IBMPlexSerif-ExtraLightItalic.ttf,IBM Plex Serif ExtraLight,Cyrillic,168,836,1.8928571428571428,1.3,2,False,False,True,True,False
IBMPlexSerif-ThinItalic.ttf,IBM Plex Serif Thin,Cyrillic,168,836,1.8928571428571428,1.3,2,False,False,True,True,False
IBMPlexSerif-BoldItalic.ttf,IBM Plex Serif,Cyrillic,168,836,1.8928571428571428,1.3,2,False,False,True,True,False
IBMPlexSerif-SemiBold.ttf,IBM Plex Serif SemiBold,Cyrillic,168,836,1.8928571428571428,1.3,2,False,False,True,True,False
IBMPlexSerif-Italic.ttf,IBM Plex Serif,Cyrillic,168,836,1.8928571428571428,1.3,2,False,False,True,True,False
IBMPlexSerif-Medium.ttf,IBM Plex Serif Medium,Cyrillic,168,836,1.8928571428571428,1.3,2,False,False,True,True,False
IBMPlexSerif-Light.ttf,IBM Plex Serif Light,Cyrillic,168,836,1.8928571428571428,1.3,2,False,False,True,True,False
IBMPlexSerif-Thin.ttf,IBM Plex Serif Thin,Cyrillic,168,836,1.8928571428571428,1.3,2,False,False,True,True,False
IBMPlexSerif-SemiBoldItalic.ttf,IBM Plex Serif SemiBold,Cyrillic,168,836,1.8928571428571428,1.3,2,False,False,True,True,False
IBMPlexSerif-MediumItalic.ttf,IBM Plex Serif Medium,Cyrillic,168,836,1.8928571428571428,1.3,2,False,False,True,True,False
IBMPlexSerif-LightItalic.ttf,IBM Plex Serif Light,Cyrillic,168,836,1.8928571428571428,1.3,2,False,False,True,True,False
IBMPlexSerif-Bold.ttf,IBM Plex Serif,Cyrillic,168,836,1.8928571428571428,1.3,2,False,False,True,True,False
ZCOOLQingKeHuangYou-Regular.ttf,ZCOOL QingKe HuangYou,Han,9176,9433,1.0,1.0,0,False,False,False,False,False
ArsenalSC-BoldItalic.ttf,Arsenal SC,Cyrillic,238,1031,1.588235294117647,1.254,2,False,False,True,True,False
ArsenalSC-Italic.ttf,Arsenal SC,Cyrillic,238,1031,1.588235294117647,1.254,2,False,False,True,True,False
ArsenalSC-Regular.ttf,Arsenal SC,Cyrillic,238,1041,1.588235294117647,1.254,2,False,False,True,True,False
ArsenalSC-Bold.ttf,Arsenal SC,Cyrillic,238,1041,1.588235294117647,1.254,2,False,False,True,True,False
"Inter[opsz,wght].ttf",Inter,Cyrillic,249,2933,1.4457831325301205,1.2099609375,4,True,False,True,True,True
"Inter-Italic[opsz,wght].ttf",Inter,Cyrillic,249,2897,1.4457831325301205,1.2099609375,4,True,False,True,True,True
Fustat[wght].ttf,Fustat,Arabic,223,1006,2.1300448430493275,1.42,4,True,False,True,True,True
Nunito[wght].ttf,Nunito ExtraLight,Cyrillic,236,1103,1.5932203389830508,1.364,3,True,False,True,True,False
Nunito-Italic[wght].ttf,Nunito ExtraLight,Cyrillic,236,1103,1.5932203389830508,1.364,3,True,False,True,True,False
Gidole-Regular.ttf,Gidole,Cyrillic,100,921,1.45,1.23046875,3,False,False,True,True,True
Andika-Bold.ttf,Andika,Cyrillic,268,3775,1.4477611940298507,1.611328125,3,False,False,True,True,True
Andika-BoldItalic.ttf,Andika,Cyrillic,268,3775,1.4477611940298507,1.611328125,3,False,False,True,True,True
Andika-Italic.ttf,Andika,Cyrillic,268,3775,1.4477611940298507,1.611328125,3,False,False,True,True,True
Andika-Regular.ttf,Andika,Cyrillic,268,3775,1.4477611940298507,1.611328125,3,False,False,True,True,True
Asar-Regular.ttf,Asar,Devanagari,127,1358,12.070866141732283,1.753,2,False,True,False,True,False
BlakaHollow-Regular.ttf,Blaka Hollow,Arabic,219,610,2.0228310502283104,1.167,4,True,False,True,True,True
InknutAntiqua-Bold.ttf,Inknut Antiqua,Devanagari,136,1456,15.705882352941176,2.579,4,True,True,True,True,False
InknutAntiqua-Regular.ttf,Inknut Antiqua,Devanagari,136,1456,15.705882352941176,2.579,4,True,True,True,True,False
InknutAntiqua-SemiBold.ttf,Inknut Antiqua,Devanagari,136,1456,15.705882352941176,2.579,4,True,True,True,True,False
InknutAntiqua-Light.ttf,Inknut Antiqua,Devanagari,136,1456,15.705882352941176,2.579,4,True,True,True,True,False
InknutAntiqua-Black.ttf,Inknut Antiqua,Devanagari,136,1456,15.705882352941176,2.579,4,True,True,True,True,False
InknutAntiqua-Medium.ttf,Inknut Antiqua,Devanagari,136,1456,15.705882352941176,2.579,4,True,True,True,True,False
InknutAntiqua-ExtraBold.ttf,Inknut Antiqua,Devanagari,136,1456,15.705882352941176,2.579,4,True,True,True,True,False
NATS-Regular.ttf,NATS,Telugu,93,869,1.978494623655914,2.11340206185567,2,False,True,False,True,False
Oswald[wght].ttf,Oswald,Cyrillic,236,883,1.5889830508474576,1.482,2,False,False,True,True,False
PT_Sans-Web-Italic.ttf,PT Sans,Cyrillic,220,721,2.8,1.294,1,False,False,True,False,False
PT_Sans-Web-Regular.ttf,PT Sans,Cyrillic,220,720,2.8,1.294,1,False,False,True,False,False
PT_Sans-Web-Bold.ttf,PT Sans,Cyrillic,220,720,2.8,1.294,1,False,False,True,False,False
PT_Sans-Web-BoldItalic.ttf,PT Sans,Cyrillic,220,721,2.8,1.294,1,False,False,True,False,False
AlegreyaSC-Black.ttf,Alegreya SC,Cyrillic,184,1569,5.4021739130434785,1.361,2,False,False,True,True,False
AlegreyaSC-ExtraBoldItalic.ttf,Alegreya SC,Cyrillic,184,1575,5.4021739130434785,1.361,2,False,False,True,True,False
AlegreyaSC-Italic.ttf,Alegreya SC,Cyrillic,184,1575,5.4021739130434785,1.361,2,False,False,True,True,False
AlegreyaSC-Regular.ttf,Alegreya SC,Cyrillic,184,1569,5.4021739130434785,1.361,2,False,False,True,True,False
AlegreyaSC-ExtraBold.ttf,Alegreya SC,Cyrillic,184,1569,5.4021739130434785,1.361,2,False,False,True,True,False
AlegreyaSC-MediumItalic.ttf,Alegreya SC,Cyrillic,184,1575,5.4021739130434785,1.361,2,False,False,True,True,False
AlegreyaSC-Medium.ttf,Alegreya SC,Cyrillic,184,1569,5.4021739130434785,1.361,2,False,False,True,True,False
AlegreyaSC-BlackItalic.ttf,Alegreya SC,Cyrillic,184,1575,5.4021739130434785,1.361,2,False,False,True,True,False
AlegreyaSC-Bold.ttf,Alegreya SC,Cyrillic,184,1569,5.4021739130434785,1.361,2,False,False,True,True,False
AlegreyaSC-BoldItalic.ttf,Alegreya SC,Cyrillic,184,1575,5.4021739130434785,1.361,2,False,False,True,True,False
ProstoOne-Regular.ttf,Prosto One,Cyrillic,94,405,1.0,1.235,0,False,False,False,False,False
"NotoSansArabicUI[wdth,wght].ttf",Noto Sans Arabic UI,Arabic,1054,1563,2.1992409867172675,1.362,4,True,False,True,True,True
PlaypenSansArabic[wght].ttf,Playpen Sans Arabic,Arabic,253,1620,2.7549407114624507,1.65,4,True,False,True,True,True
NicoMoji-Regular.ttf,Nico Moji,Katakana,90,744,1.0,1.0,0,False,False,False,False,False
KellySlab-Regular.ttf,Kelly Slab,Cyrillic,94,453,1.0,1.212,0,False,False,False,False,False
TiroDevanagariSanskrit-Regular.ttf,Tiro Devanagari Sanskrit,Devanagari,138,1835,2.739130434782609,1.33,4,True,True,True,True,False
TiroDevanagariSanskrit-Italic.ttf,Tiro Devanagari Sanskrit,Devanagari,138,1835,2.739130434782609,1.33,4,True,True,True,True,False
BonaNovaSC-Regular.ttf,Bona Nova SC,Cyrillic,102,2136,2.4705882352941178,1.2,4,True,False,True,True,True
BonaNovaSC-Regular.ttf,Bona Nova SC,Arabic,176,2136,2.477272727272727,1.2,4,True,False,True,True,True
BonaNovaSC-Bold.ttf,Bona Nova SC,Cyrillic,102,2136,2.4705882352941178,1.2,4,True,False,True,True,True
BonaNovaSC-Bold.ttf,Bona Nova SC,Arabic,176,2136,2.477272727272727,1.2,4,True,False,True,True,True
BonaNovaSC-Italic.ttf,Bona Nova SC,Cyrillic,102,2242,2.4705882352941178,1.2,4,True,False,True,True,True
BonaNovaSC-Italic.ttf,Bona Nova SC,Arabic,176,2242,2.477272727272727,1.2,4,True,False,True,True,True
Hind-Light.ttf,Hind,Devanagari,94,1006,3.234042553191489,1.601,3,False,True,True,True,False
Hind-Bold.ttf,Hind,Devanagari,94,1006,3.234042553191489,1.601,3,False,True,True,True,False
Hind-SemiBold.ttf,Hind,Devanagari,94,1006,3.234042553191489,1.601,3,False,True,True,True,False
Hind-Regular.ttf,Hind,Devanagari,94,1006,3.234042553191489,1.601,3,False,True,True,True,False
Hind-Medium.ttf,Hind,Devanagari,94,1006,3.234042553191489,1.601,3,False,True,True,True,False
NewTegomin-Regular.ttf,New Tegomin,Katakana,90,7372,1.1444444444444444,1.0,0,False,False,False,False,False
NewTegomin-Regular.ttf,New Tegomin,Han,6356,7372,1.1499370673379483,1.0,0,False,False,False,False,False
RubikDirt-Regular.ttf,Rubik Dirt,Cyrillic,182,774,1.445054945054945,1.185,3,False,False,True,True,True
BIZUDPMincho-Bold.ttf,BIZ UDPMincho,Cyrillic,94,13932,3.6808510638297873,1.0,1,False,False,True,False,False
BIZUDPMincho-Bold.ttf,BIZ UDPMincho,Katakana,112,13932,3.5714285714285716,1.0,1,False,False,True,False,False
BIZUDPMincho-Bold.ttf,BIZ UDPMincho,Han,10149,13932,3.6992807173120505,1.0,1,False,False,True,False,False
BIZUDPMincho-Regular.ttf,BIZ UDPMincho,Cyrillic,94,13932,3.6808510638297873,1.0,1,False,False,True,False,False
BIZUDPMincho-Regular.ttf,BIZ UDPMincho,Katakana,112,13932,3.5714285714285716,1.0,1,False,False,True,False,False
BIZUDPMincho-Regular.ttf,BIZ UDPMincho,Han,10149,13932,3.6992807173120505,1.0,1,False,False,True,False,False
Sura-Bold.ttf,Sura,Devanagari,155,664,1.8903225806451613,1.57763671875,2,False,True,False,True,False
Sura-Regular.ttf,Sura,Devanagari,155,664,1.8903225806451613,1.57763671875,2,False,True,False,True,False
PodkovaVFBeta.ttf,Podkova VF Beta,Cyrillic,236,955,1.444915254237288,1.108,2,False,False,True,True,False
BadeenDisplay-Regular.ttf,Badeen Display,Arabic,107,733,1.7476635514018692,1.4,4,True,False,True,True,True
PT_Serif-Web-Regular.ttf,PT Serif,Cyrillic,220,719,2.8,1.325,1,False,False,True,False,False
PT_Serif-Web-BoldItalic.ttf,PT Serif,Cyrillic,220,719,2.8,1.325,1,False,False,True,False,False
PT_Serif-Web-Italic.ttf,PT Serif,Cyrillic,220,719,2.8,1.325,1,False,False,True,False,False
PT_Serif-Web-Bold.ttf,PT Serif,Cyrillic,220,719,2.8,1.325,1,False,False,True,False,False
TiroDevanagariMarathi-Regular.ttf,Tiro Devanagari Marathi,Devanagari,107,1395,2.794392523364486,1.33,4,True,True,True,True,False
TiroDevanagariMarathi-Italic.ttf,Tiro Devanagari Marathi,Devanagari,107,1395,2.794392523364486,1.33,4,True,True,True,True,False
BIZUDMincho-Bold.ttf,BIZ UDMincho,Cyrillic,94,13932,3.6808510638297873,1.0,1,False,False,True,False,False
BIZUDMincho-Bold.ttf,BIZ UDMincho,Katakana,112,13932,3.5714285714285716,1.0,1,False,False,True,False,False
